A203C9REA20IT3,English,26,male,high,"('answers_reported', 'placeholderFirefighter 1 says%2C ""The fifth floor.""%2CFirefighter 2 says%2C ""The fourth and sixth floors.""%2CFirefighter 3 says%2C ""The first floor.""')","('firefighter_A_chosen', 'yes')","('firefighter_B_chosen', 'no')","('firefighter_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '45384')"
A203C9REA20IT3,English,26,male,nst,"('NST_2a_chosen', 'no')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '17960')"
A203C9REA20IT3,English,26,male,low,"('answers_reported', 'placeholderBrother 1 says%2C ""Stall B.""%2CBrother 2 says%2C ""Stall E.""%2CBrother 3 says%2C ""Stalls C and D.""')","('brother_A_chosen', 'yes')","('brother_B_chosen', 'yes')","('brother_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '68707')"
A203C9REA20IT3,English,26,male,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '29146')",
A203C9REA20IT3,English,26,male,high,"('answers_reported', 'placeholderOperative 1 says%2C ""The Northeast district.""%2COperative 2 says%2C ""The Northeast%2C Southwest%2C South%2C Southeast and North districts.""%2COperative 3 says%2C ""The Northeast and Southwest districts.""')","('operative_A_chosen', 'yes')","('operative_B_chosen', 'yes')","('operative_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '56206')"
A203C9REA20IT3,English,26,male,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '22411')",
A203C9REA20IT3,English,26,male,low,"('answers_reported', 'placeholderCousin 1 says%2C ""Location B.""%2CCousin 2 says%2C ""Locations A%2C D%2C E%2C and F.""%2CCousin 3 says%2C ""Location F.""')","('pic_cousin_A_chosen', 'no')","('pic_cousin_B_chosen', 'yes')","('pic_cousin_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '24874')"
A203C9REA20IT3,English,26,male,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '37658')",
A203C9REA20IT3,English,26,male,high,"('answers_reported', 'placeholderInvestigator 1 says%2C ""Place E.""%2CInvestigator 2 says%2C ""Places F%2C A%2C B%2C C and E.""%2CInvestigator 3 says%2C ""Place F.""')","('fbi_investigator_A_chosen', 'no')","('fbi_investigator_B_chosen', 'yes')","('fbi_investigator_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '39280')"
A203C9REA20IT3,English,26,male,low,"('answers_reported', 'placeholderCoworker 1 says%2C ""Studio B.""%2CCoworker 2 says%2C ""Studio F.""%2CCoworker 3 says%2C ""Studios F%2C E%2C D%2C C and B.""')","('yoga_coworker_A_chosen', 'no')","('yoga_coworker_B_chosen', 'no')","('yoga_coworker_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '16750')"
A203C9REA20IT3,English,26,male,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '32899')"
A203C9REA20IT3,English,26,male,high,"('answers_reported', 'placeholderAdviser 1 says%2C ""Stores E%2C B%2C A%2C D%2C and F.""%2CAdviser 2 says%2C ""Store F.""%2CAdviser 3 says%2C ""Stores A and F.""')","('terrorism_advisor_A_chosen', 'yes')","('terrorism_advisor_B_chosen', 'no')","('terrorism_advisor_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '18413')"
A203C9REA20IT3,English,26,male,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '18864')",
A203C9REA20IT3,English,26,male,low,"('answers_reported', 'placeholderFriend 1 says%2C ""Diners C%2C F%2C A%2C D%2C and E.""%2CFriend 2 says%2C ""Diner C.""%2CFriend 3 says%2C ""Diner E.""')","('la_friend_A_chosen', 'yes')","('la_friend_B_chosen', 'no')","('la_friend_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '17886')"
A203C9REA20IT3,English,26,male,high,"('answers_reported', 'placeholderInspector 1 says%2C ""Restaurants A and B.""%2CInspector 2 says%2C ""Restaurant A.""%2CInspector 3 says%2C ""Restaurant E.""')","('inspector_A_chosen', 'yes')","('inspector_B_chosen', 'no')","('inspector_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '22934')"
A203C9REA20IT3,English,26,male,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '7290')",,,
A203C9REA20IT3,English,26,male,control,"('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '35628')",
A203C9REA20IT3,English,26,male,exit_quest,"('know_conditons', 'At the coffee shop down the road.')","('know_conditons', 'At the coffee shop down the road.')","('difficult', ""On some of the questions it was%2C but most it wasn't"")","('anything_else', 'Nope')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '45440')"
A1Y6YA93AFCHPY,English,58,female,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '19874')",,,,
A1Y6YA93AFCHPY,English,58,female,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '54840')",
A1Y6YA93AFCHPY,English,58,female,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '64671')",
A1Y6YA93AFCHPY,English,58,female,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3029')",,,,
A1Y6YA93AFCHPY,English,58,female,high,"('answers_reported', 'placeholderOperative 1 says%2C ""The South and North districts.""%2COperative 2 says%2C ""The North district.""%2COperative 3 says%2C ""The Northeast district.""')","('operative_A_chosen', 'yes')","('operative_B_chosen', 'yes')","('operative_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '121091')"
A1Y6YA93AFCHPY,English,58,female,low,"('answers_reported', 'placeholderCoworker 1 says%2C ""Studios C and B.""%2CCoworker 2 says%2C ""Studio B.""%2CCoworker 3 says%2C ""Studio A.""')","('yoga_coworker_A_chosen', 'yes')","('yoga_coworker_B_chosen', 'yes')","('yoga_coworker_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '50444')"
A1Y6YA93AFCHPY,English,58,female,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '72860')",
A1Y6YA93AFCHPY,English,58,female,high,"('answers_reported', 'placeholderAdviser 1 says%2C ""Store E.""%2CAdviser 2 says%2C ""Store F.""%2CAdviser 3 says%2C ""Stores A and F.""')","('terrorism_advisor_A_chosen', 'yes')","('terrorism_advisor_B_chosen', 'yes')","('terrorism_advisor_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '56949')"
A1Y6YA93AFCHPY,English,58,female,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '17401')",,,
A1Y6YA93AFCHPY,English,58,female,low,"('answers_reported', 'placeholderFriend 1 says%2C ""Diners A and E.""%2CFriend 2 says%2C ""Diners C and F.""%2CFriend 3 says%2C ""Diner C.""')","('la_friend_A_chosen', 'yes')","('la_friend_B_chosen', 'yes')","('la_friend_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '50588')"
A1Y6YA93AFCHPY,English,58,female,control,"('when_A_chosen', 'yes')","('when_B_chosen', 'no')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '56555')",
A1Y6YA93AFCHPY,English,58,female,high,"('answers_reported', 'placeholderInvestigator 1 says%2C ""Places B and E.""%2CInvestigator 2 says%2C ""Place E.""%2CInvestigator 3 says%2C ""Places F and A.""')","('fbi_investigator_A_chosen', 'yes')","('fbi_investigator_B_chosen', 'yes')","('fbi_investigator_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '34314')"
A1Y6YA93AFCHPY,English,58,female,nst,"('NST_2a_chosen', 'no')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '29844')"
A1Y6YA93AFCHPY,English,58,female,low,"('answers_reported', 'placeholderClassmate 1 says%2C ""Cafes F and D.""%2CClassmate 2 says%2C ""Cafe A.""%2CClassmate 3 says%2C ""Cafes E%2C B%2C F%2C C and D.""')","('coffee_classmate_A_chosen', 'yes')","('coffee_classmate_B_chosen', 'no')","('coffee_classmate_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '44539')"
A1Y6YA93AFCHPY,English,58,female,high,"('answers_reported', 'placeholderFirefighter 1 says%2C ""The fifth and second floors.""%2CFirefighter 2 says%2C ""The sixth floor.""%2CFirefighter 3 says%2C ""The first floor.""')","('firefighter_A_chosen', 'yes')","('firefighter_B_chosen', 'yes')","('firefighter_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '55764')"
A1Y6YA93AFCHPY,English,58,female,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '34972')",
A1Y6YA93AFCHPY,English,58,female,low,"('answers_reported', 'placeholderCousin 1 says%2C ""Locations A%2C D%2C E%2C and F.""%2CCousin 2 says%2C ""Location F.""%2CCousin 3 says%2C ""Locations A and D.""')","('pic_cousin_A_chosen', 'yes')","('pic_cousin_B_chosen', 'yes')","('pic_cousin_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '72346')"
A1Y6YA93AFCHPY,English,58,female,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '36529')"
A1Y6YA93AFCHPY,English,58,female,high,"('answers_reported', 'placeholderInspector 1 says%2C ""Restaurants A and B.""%2CInspector 2 says%2C ""Restaurants C and E.""%2CInspector 3 says%2C ""Restaurant E.""')","('inspector_A_chosen', 'no')","('inspector_B_chosen', 'no')","('inspector_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '45564')"
A1Y6YA93AFCHPY,English,58,female,low,"('answers_reported', 'placeholderBrother 1 says%2C ""Stall B.""%2CBrother 2 says%2C ""Stalls C and D.""%2CBrother 3 says%2C ""Stall E.""')","('brother_A_chosen', 'yes')","('brother_B_chosen', 'yes')","('brother_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '33164')"
A1Y6YA93AFCHPY,English,58,female,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '37136')",
A1Y6YA93AFCHPY,English,58,female,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '15924')",
A1Y6YA93AFCHPY,English,58,female,exit_quest,"('know_conditons', 'John found coffee at a restaurant.')","('know_conditons', 'John can find coffee at a restaurant.')","('difficult', 'A little.  You really have to think about each scenario.')","('anything_else', '')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '91194')"
AOOGCOBAZBWJ2,english,68,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '8612')",,,,
AOOGCOBAZBWJ2,english,68,male,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '28904')",
AOOGCOBAZBWJ2,english,68,male,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '45684')",
AOOGCOBAZBWJ2,english,68,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3405')",,,,
AOOGCOBAZBWJ2,english,68,male,low,"('answers_reported', 'placeholderCoworker 1 says%2C ""Studios F%2C E%2C D%2C C and B.""%2CCoworker 2 says%2C ""Studio F.""%2CCoworker 3 says%2C ""Studio A.""')","('yoga_coworker_A_chosen', 'yes')","('yoga_coworker_B_chosen', 'no')","('yoga_coworker_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '39838')"
AOOGCOBAZBWJ2,english,68,male,high,"('answers_reported', 'placeholderAdviser 1 says%2C ""Store C.""%2CAdviser 2 says%2C ""Stores A and F.""%2CAdviser 3 says%2C ""Store E.""')","('terrorism_advisor_A_chosen', 'no')","('terrorism_advisor_B_chosen', 'no')","('terrorism_advisor_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '21630')"
AOOGCOBAZBWJ2,english,68,male,low,"('answers_reported', 'placeholderClassmate 1 says%2C ""Cafes F and D.""%2CClassmate 2 says%2C ""Cafe E.""%2CClassmate 3 says%2C ""Cafes E and B.""')","('coffee_classmate_A_chosen', 'yes')","('coffee_classmate_B_chosen', 'yes')","('coffee_classmate_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '39050')"
AOOGCOBAZBWJ2,english,68,male,control,"('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '28924')",
AOOGCOBAZBWJ2,english,68,male,nst,"('NST_1a_chosen', 'no')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'yes')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '25019')",
AOOGCOBAZBWJ2,english,68,male,high,"('answers_reported', 'placeholderFirefighter 1 says%2C ""The sixth floor.""%2CFirefighter 2 says%2C ""The fifth%2C second%2C fourth%2C third and sixth floors.""%2CFirefighter 3 says%2C ""The fourth and sixth floors.""')","('firefighter_A_chosen', 'yes')","('firefighter_B_chosen', 'yes')","('firefighter_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '26861')"
AOOGCOBAZBWJ2,english,68,male,low,"('answers_reported', 'placeholderBrother 1 says%2C ""Stall B.""%2CBrother 2 says%2C ""Stalls A and B.""%2CBrother 3 says%2C ""Stalls C%2C D%2C A%2C F and B.""')","('brother_A_chosen', 'yes')","('brother_B_chosen', 'yes')","('brother_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '19024')"
AOOGCOBAZBWJ2,english,68,male,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '50302')",
AOOGCOBAZBWJ2,english,68,male,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '7575')",,,
AOOGCOBAZBWJ2,english,68,male,high,"('answers_reported', 'placeholderOperative 1 says%2C ""The West district.""%2COperative 2 says%2C ""The Northeast district.""%2COperative 3 says%2C ""The North district.""')","('operative_A_chosen', 'yes')","('operative_B_chosen', 'no')","('operative_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '38426')"
AOOGCOBAZBWJ2,english,68,male,low,"('answers_reported', 'placeholderFriend 1 says%2C ""Diner B.""%2CFriend 2 says%2C ""Diners A and E.""%2CFriend 3 says%2C ""Diner C.""')","('la_friend_A_chosen', 'no')","('la_friend_B_chosen', 'yes')","('la_friend_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '19346')"
AOOGCOBAZBWJ2,english,68,male,high,"('answers_reported', 'placeholderInvestigator 1 says%2C ""Places F%2C A%2C B%2C C and E.""%2CInvestigator 2 says%2C ""Places F and A.""%2CInvestigator 3 says%2C ""Places B and E.""')","('fbi_investigator_A_chosen', 'yes')","('fbi_investigator_B_chosen', 'yes')","('fbi_investigator_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '21991')"
AOOGCOBAZBWJ2,english,68,male,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '20565')",
AOOGCOBAZBWJ2,english,68,male,nst,"('NST_2a_chosen', 'no')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'yes')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '13107')"
AOOGCOBAZBWJ2,english,68,male,low,"('answers_reported', 'placeholderCousin 1 says%2C ""Locations A and D.""%2CCousin 2 says%2C ""Locations D and F.""%2CCousin 3 says%2C ""Location B.""')","('pic_cousin_A_chosen', 'yes')","('pic_cousin_B_chosen', 'yes')","('pic_cousin_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '16099')"
AOOGCOBAZBWJ2,english,68,male,high,"('answers_reported', 'placeholderInspector 1 says%2C ""Restaurant E.""%2CInspector 2 says%2C ""Restaurants C and E.""%2CInspector 3 says%2C ""Restaurants A and B.""')","('inspector_A_chosen', 'yes')","('inspector_B_chosen', 'yes')","('inspector_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '17106')"
AOOGCOBAZBWJ2,english,68,male,control,"('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '26526')",
AOOGCOBAZBWJ2,english,68,male,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '18674')"
AOOGCOBAZBWJ2,english,68,male,exit_quest,"('know_conditons', 'he found it in the kitchen.')","('know_conditons', 'he can find it in the kitchen.')","('difficult', 'no not too bad ')","('anything_else', 'good survey thanks')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '69727')"
A15FXOOCN5RT0,English,44,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '13510')",,,,
A15FXOOCN5RT0,English,44,male,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '33129')",
A15FXOOCN5RT0,English,44,male,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '40025')",
A15FXOOCN5RT0,English,44,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2308')",,,,
A15FXOOCN5RT0,English,44,male,high,"('answers_reported', 'placeholderOperative 1 says%2C ""The West district.""%2COperative 2 says%2C ""The South and North districts.""%2COperative 3 says%2C ""The North district.""')","('operative_A_chosen', 'no')","('operative_B_chosen', 'yes')","('operative_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '62667')"
A15FXOOCN5RT0,English,44,male,low,"('answers_reported', 'placeholderFriend 1 says%2C ""Diner C.""%2CFriend 2 says%2C ""Diners C and F.""%2CFriend 3 says%2C ""Diners A and E.""')","('la_friend_A_chosen', 'yes')","('la_friend_B_chosen', 'yes')","('la_friend_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '38075')"
A15FXOOCN5RT0,English,44,male,high,"('answers_reported', 'placeholderAdviser 1 says%2C ""Store C.""%2CAdviser 2 says%2C ""Stores A and F.""%2CAdviser 3 says%2C ""Store E.""')","('terrorism_advisor_A_chosen', 'no')","('terrorism_advisor_B_chosen', 'yes')","('terrorism_advisor_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '37076')"
A15FXOOCN5RT0,English,44,male,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '40297')",
A15FXOOCN5RT0,English,44,male,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '21546')"
A15FXOOCN5RT0,English,44,male,low,"('answers_reported', 'placeholderCousin 1 says%2C ""Location A.""%2CCousin 2 says%2C ""Location F.""%2CCousin 3 says%2C ""Locations A and D.""')","('pic_cousin_A_chosen', 'yes')","('pic_cousin_B_chosen', 'yes')","('pic_cousin_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '25186')"
A15FXOOCN5RT0,English,44,male,high,"('answers_reported', 'placeholderInspector 1 says%2C ""Restaurants A and B.""%2CInspector 2 says%2C ""Restaurants C and E.""%2CInspector 3 says%2C ""Restaurants A%2C B%2C C%2C D%2C and E.""')","('inspector_A_chosen', 'no')","('inspector_B_chosen', 'no')","('inspector_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '17102')"
A15FXOOCN5RT0,English,44,male,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '36112')",
A15FXOOCN5RT0,English,44,male,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '6416')",,,
A15FXOOCN5RT0,English,44,male,low,"('answers_reported', 'placeholderCoworker 1 says%2C ""Studio A.""%2CCoworker 2 says%2C ""Studio B.""%2CCoworker 3 says%2C ""Studios C and B.""')","('yoga_coworker_A_chosen', 'no')","('yoga_coworker_B_chosen', 'yes')","('yoga_coworker_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '20852')"
A15FXOOCN5RT0,English,44,male,high,"('answers_reported', 'placeholderInvestigator 1 says%2C ""Places B and E.""%2CInvestigator 2 says%2C ""Place F.""%2CInvestigator 3 says%2C ""Place E.""')","('fbi_investigator_A_chosen', 'yes')","('fbi_investigator_B_chosen', 'yes')","('fbi_investigator_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '20270')"
A15FXOOCN5RT0,English,44,male,low,"('answers_reported', 'placeholderClassmate 1 says%2C ""Cafes E and B.""%2CClassmate 2 says%2C ""Cafe D.""%2CClassmate 3 says%2C ""Cafe E.""')","('coffee_classmate_A_chosen', 'yes')","('coffee_classmate_B_chosen', 'yes')","('coffee_classmate_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '17847')"
A15FXOOCN5RT0,English,44,male,control,"('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '31184')",
A15FXOOCN5RT0,English,44,male,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '13238')",
A15FXOOCN5RT0,English,44,male,high,"('answers_reported', 'placeholderFirefighter 1 says%2C ""The fifth and second floors.""%2CFirefighter 2 says%2C ""The fourth and sixth floors.""%2CFirefighter 3 says%2C ""The fifth floor.""')","('firefighter_A_chosen', 'yes')","('firefighter_B_chosen', 'yes')","('firefighter_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '26251')"
A15FXOOCN5RT0,English,44,male,low,"('answers_reported', 'placeholderBrother 1 says%2C ""Stalls C and D.""%2CBrother 2 says%2C ""Stall C.""%2CBrother 3 says%2C ""Stall B.""')","('brother_A_chosen', 'yes')","('brother_B_chosen', 'yes')","('brother_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '10957')"
A15FXOOCN5RT0,English,44,male,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '13550')",
A15FXOOCN5RT0,English,44,male,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '19280')"
A15FXOOCN5RT0,English,44,male,exit_quest,"('know_conditons', ""I don't know."")","('know_conditons', 'At the coffee shop.')","('difficult', 'No.')","('anything_else', 'No.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '45818')"
A1WL3NZ50YEOWP,english,32,female,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '18593')",,,,
A1WL3NZ50YEOWP,english,32,female,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '34537')",
A1WL3NZ50YEOWP,english,32,female,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '24661')",
A1WL3NZ50YEOWP,english,32,female,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2175')",,,,
A1WL3NZ50YEOWP,english,32,female,low,"('answers_reported', 'placeholderClassmate 1 says%2C ""Cafes F and D.""%2CClassmate 2 says%2C ""Cafes E and B.""%2CClassmate 3 says%2C ""Cafe E.""')","('coffee_classmate_A_chosen', 'yes')","('coffee_classmate_B_chosen', 'yes')","('coffee_classmate_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '28526')"
A1WL3NZ50YEOWP,english,32,female,high,"('answers_reported', 'placeholderFirefighter 1 says%2C ""The fifth floor.""%2CFirefighter 2 says%2C ""The sixth floor.""%2CFirefighter 3 says%2C ""The fifth and second floors.""')","('firefighter_A_chosen', 'yes')","('firefighter_B_chosen', 'yes')","('firefighter_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '43939')"
A1WL3NZ50YEOWP,english,32,female,low,"('answers_reported', 'placeholderCousin 1 says%2C ""Location B.""%2CCousin 2 says%2C ""Location A.""%2CCousin 3 says%2C ""Locations A%2C D%2C E%2C and F.""')","('pic_cousin_A_chosen', 'no')","('pic_cousin_B_chosen', 'yes')","('pic_cousin_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '21676')"
A1WL3NZ50YEOWP,english,32,female,control,"('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '26172')",
A1WL3NZ50YEOWP,english,32,female,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '14555')",
A1WL3NZ50YEOWP,english,32,female,high,"('answers_reported', 'placeholderAdviser 1 says%2C ""Stores A and F.""%2CAdviser 2 says%2C ""Store C.""%2CAdviser 3 says%2C ""Stores E%2C B%2C A%2C D%2C and F.""')","('terrorism_advisor_A_chosen', 'yes')","('terrorism_advisor_B_chosen', 'no')","('terrorism_advisor_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '22797')"
