A12569NJ7KY1KX,english,35,female,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '6516')",
A12569NJ7KY1KX,english,35,female,ginz,"('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '13668')",,,
A12569NJ7KY1KX,english,35,female,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '25275')",
A12569NJ7KY1KX,english,35,female,exit_quest,"('know_conditons', 'GRT %0ACOFFE DAY%0ARELIANCE%0A%0A')","('difficult', 'NO')","('anything_else', 'NO ELSE')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '95765')",
A30FCN88F8DZOT,ENGLISH,28,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1878')",,,,
A30FCN88F8DZOT,ENGLISH,28,male,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'yes')","('train_f_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '45221')",
A30FCN88F8DZOT,ENGLISH,28,male,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '85098')",
A30FCN88F8DZOT,ENGLISH,28,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '3701')",,,,
A30FCN88F8DZOT,ENGLISH,28,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A and B.""%2CFriend 2 says%2C ""Stylist A.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '129047')"
A30FCN88F8DZOT,ENGLISH,28,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstore F.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '15740')"
A30FCN88F8DZOT,ENGLISH,28,male,nst,"('NST_1a_chosen', 'no')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '29184')",
A30FCN88F8DZOT,ENGLISH,28,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '40691')",,,
A30FCN88F8DZOT,ENGLISH,28,male,control,"('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '75763')",
A30FCN88F8DZOT,ENGLISH,28,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes D and E.""%2CRoommate 2 says%2C ""Cafes A%2C B%2C C%2C D and E.""%2CRoommate 3 says%2C ""Cafes A and B.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '103515')"
A30FCN88F8DZOT,ENGLISH,28,male,nst,"('NST_2a_chosen', 'no')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'yes')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '39790')"
A30FCN88F8DZOT,ENGLISH,28,male,ginz,"('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '16968')",,,
A30FCN88F8DZOT,ENGLISH,28,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stalls A%2C B%2C C%2C D and E.""%2CRoommate 3 says%2C ""Stall E.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '69108')"
A30FCN88F8DZOT,ENGLISH,28,male,control,"('what_A_chosen', 'no')","('what_B_chosen', 'no')","('what_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '59245')",
A30FCN88F8DZOT,ENGLISH,28,male,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist E.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentists A%2C B%2C C%2C D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '40115')"
A30FCN88F8DZOT,ENGLISH,28,male,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '10028')",,,
A30FCN88F8DZOT,ENGLISH,28,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '18267')",,,
A30FCN88F8DZOT,ENGLISH,28,male,control,"('why_A_chosen', 'no')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '81711')",
A30FCN88F8DZOT,ENGLISH,28,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stores A and B.""%2CFriend 2 says%2C ""Store F.""%2CFriend 3 says%2C ""Stores D and E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '19076')"
A30FCN88F8DZOT,ENGLISH,28,male,nst,"('NST_3a_chosen', 'no')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'yes')","('_REACTION_TIME_', '46252')"
A30FCN88F8DZOT,ENGLISH,28,male,ginz,"('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '4639')",,,
A30FCN88F8DZOT,ENGLISH,28,male,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '108551')",
A30FCN88F8DZOT,ENGLISH,28,male,exit_quest,"('know_conditons', 'IS THERE IS ANY OTHER RESTAURANTS WHO SERVE BRUNCH IN TOWN ..?')","('difficult', 'NO .. ITS A BIT EASY TO DO IF WE READ THE STATEMENTS CAREFULLY')","('anything_else', 'NOTHING')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '124887')",
A2W1QLIYADUJU3,ENGLISH,37,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '20958')",,,,
A2W1QLIYADUJU3,ENGLISH,37,male,train,"('train_m_A_chosen', 'yes')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '30838')",
A2W1QLIYADUJU3,ENGLISH,37,male,train,"('train_f_A_chosen', 'yes')","('train_f_B_chosen', 'yes')","('train_f_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '11941')",
A2W1QLIYADUJU3,ENGLISH,37,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '4998')",,,,
A2W1QLIYADUJU3,ENGLISH,37,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylist A.""%2CFriend 2 says%2C ""Stylists D and E.""%2CFriend 3 says%2C ""Stylists A and B.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '138682')"
A2W1QLIYADUJU3,ENGLISH,37,male,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentists D and E.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentists A and B.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '6211')"
A2W1QLIYADUJU3,ENGLISH,37,male,ginz,"('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '8957')",,,
A2W1QLIYADUJU3,ENGLISH,37,male,control,"('when_A_chosen', 'yes')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '20630')",
A2W1QLIYADUJU3,ENGLISH,37,male,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '8053')"
A2W1QLIYADUJU3,ENGLISH,37,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores D and E.""%2CFriend 2 says%2C ""Bookstores A and B.""%2CFriend 3 says%2C ""Bookstore F.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '10359')"
A2W1QLIYADUJU3,ENGLISH,37,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '5183')",,,
A2W1QLIYADUJU3,ENGLISH,37,male,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '3465')",
A2W1QLIYADUJU3,ENGLISH,37,male,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '48525')",
A2W1QLIYADUJU3,ENGLISH,37,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stall F.""%2CRoommate 2 says%2C ""Stalls D and E.""%2CRoommate 3 says%2C ""Stall E.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '92971')"
A2W1QLIYADUJU3,ENGLISH,37,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes D and E.""%2CRoommate 2 says%2C ""Cafe F.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '48913')"
A2W1QLIYADUJU3,ENGLISH,37,male,ginz,"('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '15006')",,,
A2W1QLIYADUJU3,ENGLISH,37,male,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '46863')",
A2W1QLIYADUJU3,ENGLISH,37,male,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '27992')",,,
A2W1QLIYADUJU3,ENGLISH,37,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Store A.""%2CFriend 3 says%2C ""Stores A and B.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '45741')"
A2W1QLIYADUJU3,ENGLISH,37,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '6856')",,,
A2W1QLIYADUJU3,ENGLISH,37,male,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'yes')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '17847')"
A2W1QLIYADUJU3,ENGLISH,37,male,control,"('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '17725')",
A2W1QLIYADUJU3,ENGLISH,37,male,exit_quest,"('know_conditons', 'brunch that long and lazy latter morning mean witch stretches into early afternoon.')","('difficult', 'Nothing because easily understanding')","('anything_else', 'nice and this study very useful.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '676334')",
A1TSQCY9QR6RM7,English,55,female,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '16989')",,,,
A1TSQCY9QR6RM7,English,55,female,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'yes')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '65642')",
A1TSQCY9QR6RM7,English,55,female,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '55182')",
A1TSQCY9QR6RM7,English,55,female,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '2790')",,,,
A1TSQCY9QR6RM7,English,55,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stores A and B.""%2CFriend 2 says%2C ""Stores A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '113948')"
A1TSQCY9QR6RM7,English,55,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores A and B.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstores D and E.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '48188')"
A1TSQCY9QR6RM7,English,55,female,ginz,"('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'yes')","('_REACTION_TIME_', '15169')",,,
A1TSQCY9QR6RM7,English,55,female,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '28492')",
A1TSQCY9QR6RM7,English,55,female,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '11574')",,,
A1TSQCY9QR6RM7,English,55,female,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentists A and B.""%2CCoworker 3 says%2C ""Dentists A%2C B%2C C%2C D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '50700')"
A1TSQCY9QR6RM7,English,55,female,ginz,"('ginzwho_smallgrain_y_chosen', 'no')","('ginzwho_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '17062')",,,
A1TSQCY9QR6RM7,English,55,female,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '28361')"
A1TSQCY9QR6RM7,English,55,female,control,"('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '51515')",
A1TSQCY9QR6RM7,English,55,female,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes D and E.""%2CRoommate 2 says%2C ""Cafe A.""%2CRoommate 3 says%2C ""Cafe E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '38667')"
A1TSQCY9QR6RM7,English,55,female,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stalls A and B.""%2CRoommate 3 says%2C ""Stall E.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '27476')"
A1TSQCY9QR6RM7,English,55,female,ginz,"('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '22898')",,,
A1TSQCY9QR6RM7,English,55,female,control,"('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '59136')",
A1TSQCY9QR6RM7,English,55,female,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '28883')"
A1TSQCY9QR6RM7,English,55,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylist E.""%2CFriend 2 says%2C ""Stylist A.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '75412')"
A1TSQCY9QR6RM7,English,55,female,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '9291')",,,
A1TSQCY9QR6RM7,English,55,female,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '22983')",
A1TSQCY9QR6RM7,English,55,female,control,"('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '27264')",
A1TSQCY9QR6RM7,English,55,female,exit_quest,"('know_conditons', 'No%2C the answer would remain the same however I might ask for further clarification as to what kind of restaurant she prefers.')","('difficult', ""Somewhat%2C yes. %0AI found myself inferring when I shouldn't and not sure if that was the acceptable answer."")","('anything_else', 'Yes. %0AThere was an inconsistency in one of the questions. In one of the stories%2C the question asks about coworker opinions and the answers refer to relatives. %0ANot sure if that was intentional but I wanted to point it out.%0A Dee asks%2C ""Where does Joe go for his dental work?%0ACoworker 1 says%2C ""Dentist A.""%0A%0ACoworker 2 says%2C ""Dentists A and B.""%0A%0ACoworker 3 says%2C ""Dentists A%2C B%2C C%2C D and E.""%0A%0A%0AWho knows where Joe goes for his dental work? (Choose all that apply)%0ARelative 1  Relative 2  Relative 3  No one')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '312056')",
A1CJZOKUD5J0H1,ENGLISH,27,female,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1708')",,,,
A1CJZOKUD5J0H1,ENGLISH,27,female,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '73833')",
A1CJZOKUD5J0H1,ENGLISH,27,female,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '7830')",
A1CJZOKUD5J0H1,ENGLISH,27,female,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '5044')",,,,
A1CJZOKUD5J0H1,ENGLISH,27,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stylist E.""%2CFriend 2 says%2C ""Stylist F.""%2CFriend 3 says%2C ""Stylist A.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '281691')"
A1CJZOKUD5J0H1,ENGLISH,27,female,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'yes')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '6699')",
A1CJZOKUD5J0H1,ENGLISH,27,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstores A and B.""%2CFriend 3 says%2C ""Bookstore F.""')","('books_A_chosen', 'no')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '32654')"
A1CJZOKUD5J0H1,ENGLISH,27,female,ginz,"('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '39760')",,,
A1CJZOKUD5J0H1,ENGLISH,27,female,control,"('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '3805')",
A1CJZOKUD5J0H1,ENGLISH,27,female,nst,"('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'yes')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '3521')"
A1CJZOKUD5J0H1,ENGLISH,27,female,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafe E.""%2CRoommate 2 says%2C ""Cafe A.""%2CRoommate 3 says%2C ""Cafes D and E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3640')"
A1CJZOKUD5J0H1,ENGLISH,27,female,ginz,"('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '2306')",,,
A1CJZOKUD5J0H1,ENGLISH,27,female,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentists A and B.""%2CCoworker 3 says%2C ""Dentist F.""')","('dentist_A_chosen', 'yes')","('dentist_B_chosen', 'yes')","('dentist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3316')"
A1CJZOKUD5J0H1,ENGLISH,27,female,control,"('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '2371')",
A1CJZOKUD5J0H1,ENGLISH,27,female,nst,"('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'yes')","('NST_3c_chosen', 'yes')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '2924')"
A1CJZOKUD5J0H1,ENGLISH,27,female,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Stall A.""%2CRoommate 2 says%2C ""Stall E.""%2CRoommate 3 says%2C ""Stalls D and E.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '3504')"
A1CJZOKUD5J0H1,ENGLISH,27,female,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '1792')",,,
A1CJZOKUD5J0H1,ENGLISH,27,female,control,"('how_guest_A_chosen', 'yes')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '2714')",
A1CJZOKUD5J0H1,ENGLISH,27,female,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Store F.""%2CFriend 2 says%2C ""Store A.""%2CFriend 3 says%2C ""Stores D and E.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '2407')"
A1CJZOKUD5J0H1,ENGLISH,27,female,nst,"('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '10909')",,,
A1CJZOKUD5J0H1,ENGLISH,27,female,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '9233')",,,
A1CJZOKUD5J0H1,ENGLISH,27,female,control,"('why_A_chosen', 'no')","('why_B_chosen', 'yes')","('why_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '3755')",
A1CJZOKUD5J0H1,ENGLISH,27,female,exit_quest,"('know_conditons', 'If you\xe2\x80\x99re looking for a classic French brunch%2C head to Bastille in North Old Town. Choose from cocktails like the Kir Royal or the Parisian Morning with orange juice%2C aperol and sparkling wine%2C paired perfectly with hors d\xe2\x80\x99oeuvres%2C soups%2C salads and sandwiches. Brunch specialties include the steak and eggs%2C the Galette au Saumon Fum\xc3\xa9 and more. Bonus: their brunch desserts will win over any sweets-lover%2C with options like cookies and cream with house-baked cookies and ice cream%2C a rotating menu of bread puddings and more.')","('difficult', 'NO DIFFICULT')","('anything_else', 'NO')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '277347')",
A2W046PDRTCZW7,English,36,male,instructions,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '16367')",,,,
A2W046PDRTCZW7,English,36,male,train,"('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '113593')",
A2W046PDRTCZW7,English,36,male,train,"('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '62748')",
A2W046PDRTCZW7,English,36,male,train_end,"('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '6697')",,,,
A2W046PDRTCZW7,English,36,male,test,"('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist E.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentists A%2C B%2C C%2C D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '57578')"
A2W046PDRTCZW7,English,36,male,nst,"('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'yes')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '36086')",
A2W046PDRTCZW7,English,36,male,test,"('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A and B.""%2CRoommate 2 says%2C ""Cafes A%2C B%2C C%2C D and E.""%2CRoommate 3 says%2C ""Cafe E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '80968')"
A2W046PDRTCZW7,English,36,male,control,"('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '68012')",
A2W046PDRTCZW7,English,36,male,ginz,"('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '26074')",,,
A2W046PDRTCZW7,English,36,male,nst,"('NST_3a_chosen', 'no')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '38270')"
A2W046PDRTCZW7,English,36,male,test,"('answers_reported', 'placeholderFriend 1 says%2C ""Stores A and B.""%2CFriend 2 says%2C ""Stores A%2C B%2C C%2C D and E.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '48391')"
A2W046PDRTCZW7,English,36,male,ginz,"('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '21464')",,,
